[il],[ilce],[mahalle/koy],[lat],[lon]
UŞAK, BANAZ, HALAÇLAR KÖYÜ, 38.848961, 29.875406
UŞAK, BANAZ, HASANKÖY, 38.744398, 29.827041
UŞAK, BANAZ, HATIPLAR KÖYÜ, ---, ---
UŞAK, BANAZ, KAPLANGI KÖYÜ, 38.787735, 29.846094
UŞAK, BANAZ, KARACAHİSAR KÖYÜ, 38.867925, 29.618452
UŞAK, BANAZ, KARAKÖSE KÖYÜ, 38.787411, 29.990579
UŞAK, BANAZ, KAVACIK KÖYÜ, 38.603570, 29.855598
UŞAK, BANAZ, KAYILI KÖYÜ, 38.654918, 29.798025
UŞAK, BANAZ, KIZILCAÖREN KÖYÜ, 38.726280, 29.713251
UŞAK, BANAZ, KIZILHİSAR KÖYÜ, 38.696958, 29.628908
UŞAK, BANAZ, KUŞDEMİR KÖYÜ, 38.744363, 29.720231
UŞAK, BANAZ, KÜÇÜKLER KÖYÜ, 38.865944, 29.589814
UŞAK, BANAZ, KÜÇÜKOTURAK KÖYÜ, 38.809372, 29.707574
UŞAK, BANAZ, MURATLI KÖYÜ, 38.802751, 29.736985
UŞAK, BANAZ, OVACIK KÖYÜ, 38.818860, 29.613880
UŞAK, BANAZ, ÖKSÜZ KÖYÜ, 38.683582, 29.716279
UŞAK, BANAZ, PAŞACIK KÖYÜ, 38.789879, 29.918777
UŞAK, BANAZ, REŞADİYE KÖYÜ, 38.682448, 29.851322
UŞAK, BANAZ, SUSUZ KÖYÜ, 38.707714, 29.725396
UŞAK, BANAZ, ŞABAN KÖYÜ, 38.693417, 29.808419
UŞAK, BANAZ, ULUPINAR KÖYÜ, 38.617787, 29.802274
UŞAK, BANAZ, YAZITEPE KÖYÜ, 38.641505, 29.883186
UŞAK, BANAZ, YENİCE KÖYÜ, 38.718638, 29.868058
UŞAK, BANAZ, YEŞİLYURT KÖYÜ, 38.794083, 29.717392
UŞAK, EŞME, ELVANLAR MAH., 38.403916, 28.977675
UŞAK, EŞME, İSTASYON MAH., 38.397511, 28.974944
UŞAK, EŞME, KEMER MAH., 38.408136, 28.952989
UŞAK, EŞME, ŞEHİTALİBEY MAH., 38.400890, 28.958172
UŞAK, EŞME, ÜÇEYLÜL MAH., 38.405379, 28.961793
UŞAK, EŞME, YELEĞEN-HÜRRİYET MAH., ---, ---
UŞAK, EŞME, YELEĞEN-İSTİKLAL MAH., ---, ---
UŞAK, EŞME, YELEĞEN-YILDIRIMLAR MAH., ---, ---
UŞAK, EŞME, AĞABEY KÖYÜ, 38.257449, 28.905971
UŞAK, EŞME, AHMETLER KÖYÜ, 38.440162, 29.083945
UŞAK, EŞME, AKÇAKÖY, 38.557814, 29.111560
UŞAK, EŞME, ALAHABALI KÖYÜ, 38.473290, 28.851120
UŞAK, EŞME, ALIÇLI KÖYÜ, 38.343848, 29.106583
UŞAK, EŞME, ARAPLAR KÖYÜ, 38.281089, 28.988679
UŞAK, EŞME, ARMUTLU KÖYÜ, 38.407365, 28.915251
UŞAK, EŞME, AYDINLI KÖYÜ, 38.506128, 29.076498
UŞAK, EŞME, BALABANCI KÖYÜ, 38.345787, 28.887726
UŞAK, EŞME, BEKİŞLİ KÖYÜ, 38.501575, 29.110922
UŞAK, EŞME, BOZLAR KÖYÜ, 38.514174, 28.996737
UŞAK, EŞME, CABERLER KÖYÜ, 38.378138, 28.892434
UŞAK, EŞME, CAMİLİ KÖYÜ, 38.559373, 29.069438
UŞAK, EŞME, CEMALÇAVUŞ KÖYÜ, 38.585847, 29.010544
UŞAK, EŞME, CEVİZLİ KÖYÜ, 38.343650, 28.847105
UŞAK, EŞME, ÇALIKHASAN KÖYÜ, 38.644514, 29.020677
UŞAK, EŞME, ÇAYKIŞLA KÖYÜ, 38.550563, 28.845110
UŞAK, EŞME, DAVUTLAR KÖYÜ, 38.380868, 28.835058
UŞAK, EŞME, DELİBAŞLI KÖYÜ, 38.604494, 28.924755
UŞAK, EŞME, DEREKÖY, 38.489157, 28.940413
UŞAK, EŞME, DERELİ KÖYÜ, 38.286499, 28.845039
UŞAK, EŞME, DERVİŞLİ KÖYÜ, 38.503389, 28.847715
UŞAK, EŞME, EMİRLİ KÖYÜ, 38.527047, 29.110679
UŞAK, EŞME, EŞMELİ KÖYÜ, 38.406107, 28.850222
UŞAK, EŞME, EŞMETAŞ KÖYÜ, 38.327865, 28.838535
UŞAK, EŞME, GÖKÇUKUR KÖYÜ, 38.498603, 29.064551
UŞAK, EŞME, GÜLLÜ KÖYÜ, 38.269844, 29.106044
UŞAK, EŞME, GÜLLÜBAĞ KÖYÜ, 38.373195, 29.049531
UŞAK, EŞME, GÜNEY KÖYÜ, 38.389946, 28.869320
UŞAK, EŞME, GÜNYAKA KÖYÜ, 38.561919, 28.976902
UŞAK, EŞME, HAMAMDERE KÖYÜ, 38.610753, 28.966536
UŞAK, EŞME, HARDALLI KÖYÜ, 38.341138, 28.799674
UŞAK, EŞME, İSALAR KÖYÜ, 38.499365, 29.038859
UŞAK, EŞME, KANDEMİRLER KÖYÜ, 38.278313, 28.941706
UŞAK, EŞME, KARAAHMETLİ KÖYÜ, 38.244932, 28.961469
UŞAK, EŞME, KARABACAKLI KÖYÜ, 38.539875, 28.965862
UŞAK, EŞME, KARACAÖMERLİ KÖYÜ, 38.556453, 29.158991
UŞAK, EŞME, KATRANCILAR KÖYÜ, 38.492242, 29.142848
UŞAK, EŞME, KAYALI KÖYÜ, 38.359680, 29.038697
UŞAK, EŞME, KAYAPINAR KÖYÜ, 38.295929, 29.053232
UŞAK, EŞME, KAZAKLAR KÖYÜ, 38.264072, 29.023830
UŞAK, EŞME, KEKLİKLİ KÖYÜ, 38.248765, 29.036236
UŞAK, EŞME, KIRANKÖY, 38.445666, 28.915493
UŞAK, EŞME, KOCABEY KÖYÜ, 38.586277, 29.062296
UŞAK, EŞME, KOLANKAYA KÖYÜ, 38.459737, 29.029579
UŞAK, EŞME, KONAK KÖYÜ, 38.316995, 29.058604
UŞAK, EŞME, KÖSELER KÖYÜ, 38.577216, 28.898893
UŞAK, EŞME, KÖYLÜOĞLU KÖYÜ, 38.569952, 28.953941
UŞAK, EŞME, MANAVLI KÖYÜ, 38.361809, 28.836702
UŞAK, EŞME, NARINCALI KÖYÜ, 38.367728, 28.758692
UŞAK, EŞME, NARLI KÖYÜ, 38.309471, 29.097411
UŞAK, EŞME, OYMALI KÖYÜ, 38.504406, 28.867047
UŞAK, EŞME, POSLU KÖYÜ, 38.289012, 28.965943
UŞAK, EŞME, SARAYCIK KÖYÜ, 38.520103, 28.918395
UŞAK, EŞME, ŞEHİTLİ KÖYÜ, 38.295625, 29.022411
UŞAK, EŞME, TAKMAK KÖYÜ, 38.447142, 28.975851
UŞAK, EŞME, ULUYAYLA KÖYÜ, 38.555268, 28.938589
UŞAK, EŞME, YAYLAKÖY, 38.389854, 28.931627
UŞAK, EŞME, YENİKÖY, 38.263909, 29.051202
UŞAK, EŞME, YEŞİLKAVAK KÖYÜ, 38.316358, 28.977639
UŞAK, KARAHALLI, BOĞAZ MAH., 38.320745, 29.526222
UŞAK, KARAHALLI, DERE MAH., 38.318601, 29.530318
UŞAK, KARAHALLI, KONAK MAH., 38.325204, 29.535888
UŞAK, KARAHALLI, YENİ MAH., 38.320342, 29.532384
UŞAK, KARAHALLI, ALFAKLAR KÖYÜ, 38.441476, 29.521254
UŞAK, KARAHALLI, BEKİ KÖYÜ, 38.330766, 29.441448
UŞAK, KARAHALLI, BUĞDAYLI KÖYÜ, 38.304863, 29.509468
UŞAK, KARAHALLI, COĞUPLU KÖYÜ, 38.396111, 29.575719
UŞAK, KARAHALLI, ÇOKAKLI KÖYÜ, 38.358654, 29.598536
UŞAK, KARAHALLI, DELİHIDIRLI KÖYÜ, 38.339157, 29.567994
UŞAK, KARAHALLI, DUMANLI KÖYÜ, 38.306887, 29.460456
UŞAK, KARAHALLI, DURAKLI KÖYÜ, 38.381822, 29.535295
UŞAK, KARAHALLI, KARAYAKUPLU KÖYÜ, 38.430737, 29.477138
UŞAK, KARAHALLI, KARBASAN KÖYÜ, 38.284417, 29.576438
UŞAK, KARAHALLI, KAVAKLI KÖYÜ, 38.361816, 29.468496
UŞAK, KARAHALLI, KAYKILLI KÖYÜ, 38.308013, 29.486507
UŞAK, KARAHALLI, KIRKYAREN KÖYÜ, 38.347746, 29.430408
UŞAK, KARAHALLI, KÜLKÖY, 38.361766, 29.532555
UŞAK, KARAHALLI, PAŞALAR KÖYÜ, 38.345171, 29.488933
UŞAK, SİVASLI, AKINCILAR MAH., 38.504406, 29.687479
UŞAK, SİVASLI, ATATÜRK MAH., ---, ---
UŞAK, SİVASLI, EVRENLİ MAH., 38.496189, 29.687353
UŞAK, SİVASLI, GÖLBAHÇE MAH., 38.496824, 29.681029
UŞAK, SİVASLI, KONAK MAH., 38.502083, 29.676438
UŞAK, SİVASLI, PINARBAŞI-FATİH MAH., ---, ---
UŞAK, SİVASLI, PINARBAŞI-PINAR MAH., 38.479829, 29.685314
UŞAK, SİVASLI, SELÇİKLER-GÜLBEY MAH., ---, ---
UŞAK, SİVASLI, SELÇİKLER-YILDIZTEPE MAH., ---, ---
UŞAK, SİVASLI, TATAR-ATATÜRK MAH., ---, ---
UŞAK, SİVASLI, TATAR-DEDEBALLAR MAH., ---, ---
UŞAK, SİVASLI, TATAR-FEVZİ ÇAKMAK MAH., 38.460790, 29.651339
UŞAK, SİVASLI, AĞAÇBEYLİ KÖYÜ, 38.428709, 29.641673
UŞAK, SİVASLI, AKARCA KÖYÜ, 38.585847, 29.564939
UŞAK, SİVASLI, AZİZLER KÖYÜ, 38.498257, 29.607573
UŞAK, SİVASLI, BUDAKLAR KÖYÜ, 38.463756, 29.550503
UŞAK, SİVASLI, CİNOĞLAN KÖYÜ, 38.578048, 29.737820
UŞAK, SİVASLI, ELDENİZ KÖYÜ, 38.541723, 29.724049
UŞAK, SİVASLI, ERİCE KÖYÜ, 38.594857, 29.646560
UŞAK, SİVASLI, HACİM KÖYÜ, 38.540954, 29.526995
UŞAK, SİVASLI, HANOĞLU KÖYÜ, 38.595167, 29.739500
UŞAK, SİVASLI, KARABOYALIK KÖYÜ, 38.610971, 29.612649
UŞAK, SİVASLI, KETENLİK KÖYÜ, 38.588216, 29.698600
UŞAK, SİVASLI, KÖKEZ KÖYÜ, 38.509798, 29.546596
UŞAK, SİVASLI, ÖZBEYLİ KÖYÜ, 38.544729, 29.794459
UŞAK, SİVASLI, SALMANLAR KÖYÜ, 38.563189, 29.573186
UŞAK, SİVASLI, SAMATLAR KÖYÜ, 38.542069, 29.574039
UŞAK, SİVASLI, SAZAK KÖYÜ, 38.511252, 29.635790
UŞAK, SİVASLI, YAYALAR KÖYÜ, 38.464017, 29.589957
UŞAK, SİVASLI, YENİERİCE KÖYÜ, 38.551529, 29.627076
UŞAK, ULUBEY, AŞAĞI MAH., 38.415507, 29.282797
UŞAK, ULUBEY, CAMİKEBİR MAH., 38.419819, 29.291061
UŞAK, ULUBEY, DİLAVER MAH., 38.421168, 29.293945
UŞAK, ULUBEY, EMİRLER MAH., 38.421183, 29.290495
UŞAK, ULUBEY, GÖLBAŞI MAH., 38.420546, 29.288429
UŞAK, ULUBEY, ÜYÜKBAŞI MAH., 38.423755, 29.289785
UŞAK, ULUBEY, AKKEÇİLİ KÖYÜ, 38.565065, 29.277074
UŞAK, ULUBEY, AKSAZ KÖYÜ, 38.325260, 29.157724
UŞAK, ULUBEY, AVGAN KÖYÜ, 38.412702, 29.389606
UŞAK, ULUBEY, BEKDEMİR KÖYÜ, 38.511866, 29.385303
UŞAK, ULUBEY, BÜYÜKKAYALI KÖYÜ, 38.321205, 29.304123
UŞAK, ULUBEY, ÇAMDERE KÖYÜ, 38.525516, 29.229733
UŞAK, ULUBEY, ÇAMLIBEL KÖYÜ, 38.305840, 29.196082
UŞAK, ULUBEY, ÇARDAK KÖYÜ, 38.566222, 29.239309
UŞAK, ULUBEY, ÇIRPICILAR KÖYÜ, 38.560614, 29.193531
UŞAK, ULUBEY, DUTLUCA KÖYÜ, 38.484850, 29.375916
UŞAK, ULUBEY, GEDİKLER KÖYÜ, 38.430440, 29.116141
UŞAK, ULUBEY, GÜMÜŞKOL KÖYÜ, 38.466765, 29.159566
UŞAK, ULUBEY, HANYERİ KÖYÜ, 38.265354, 29.180649
UŞAK, ULUBEY, HASKÖY, 38.366462, 29.412388
UŞAK, ULUBEY, İNAY KÖYÜ, 38.427691, 29.213069
UŞAK, ULUBEY, İSHAKLAR KÖYÜ, 38.340947, 29.376706
UŞAK, ULUBEY, KARACAAHMET KÖYÜ, 38.428157, 29.176472
UŞAK, ULUBEY, KIRAN KÖYÜ, 38.384438, 29.234216
UŞAK, ULUBEY, KIŞLA KÖYÜ, 38.469491, 29.195759
UŞAK, ULUBEY, KÖSELER KÖYÜ, 38.487484, 29.340927
UŞAK, ULUBEY, KURUDERE KÖYÜ, 38.238542, 29.193890
UŞAK, ULUBEY, KÜÇÜKİLYASLI KÖYÜ, 38.538224, 29.165387
UŞAK, ULUBEY, KÜÇÜKKAYALI KÖYÜ, 38.281698, 29.255039
UŞAK, ULUBEY, KÜLÇEN KÖYÜ, 38.414843, 29.320795
UŞAK, ULUBEY, OMURCA KÖYÜ, 38.544573, 29.281898
UŞAK, ULUBEY, SÖĞÜTLÜ KÖYÜ, 38.519334, 29.147582
UŞAK, ULUBEY, SÜLÜMENLİ KÖYÜ, 38.352974, 29.199406
UŞAK, UŞAK MERKEZ, ATATÜRK MAH., 38.666258, 29.416789
UŞAK, UŞAK MERKEZ, AYBEY MAH., 38.685095, 29.405453
UŞAK, UŞAK MERKEZ, BOZKURT MAH., 38.694164, 29.400727
UŞAK, UŞAK MERKEZ, CUMHURİYET MAH., 38.665807, 29.398284
UŞAK, UŞAK MERKEZ, DİKİLİTAŞ MAH., 38.680793, 29.389121
UŞAK, UŞAK MERKEZ, DURAK MAH., 38.672667, 29.412477
UŞAK, UŞAK MERKEZ, ELMALIDERE MAH., 38.682025, 29.412019
UŞAK, UŞAK MERKEZ, FATİH  MAH., 38.641534, 29.402874
UŞAK, UŞAK MERKEZ, FEVZİ ÇAKMAK MAH., 38.670674, 29.428665
UŞAK, UŞAK MERKEZ, IŞIK MAH., 38.682159, 29.401015
UŞAK, UŞAK MERKEZ, İSLİCE MAH., 38.678146, 29.407635
UŞAK, UŞAK MERKEZ, KARAAĞAÇ MAH., 38.686166, 29.393199
UŞAK, UŞAK MERKEZ, KEMALÖZ MAH., 38.668287, 29.394457
UŞAK, UŞAK MERKEZ, KÖME MAH., 38.680751, 29.407591
UŞAK, UŞAK MERKEZ, KURTULUŞ MAH., 38.674167, 29.405129
UŞAK, UŞAK MERKEZ, MEHMET AKİF ERSOY MAH., 38.685792, 29.435411
UŞAK, UŞAK MERKEZ, ÖZDEMİR MAH., 38.679744, 29.403386
UŞAK, UŞAK MERKEZ, SARAYALTI MAH., 38.677378, 29.414400
UŞAK, UŞAK MERKEZ, ÜNALAN MAH., 38.675547, 29.399766
UŞAK, UŞAK MERKEZ, BÖLME-KARAKUYU MAH., 38.618414, 29.362675
UŞAK, UŞAK MERKEZ, BÖLME-KURŞUNLUK MAH., ---, ---
UŞAK, UŞAK MERKEZ, AKBULAK KÖYÜ, 38.738094, 29.167192
UŞAK, UŞAK MERKEZ, AKTAŞ KÖYÜ, 38.716794, 29.249900
UŞAK, UŞAK MERKEZ, ALTINTAŞ KÖYÜ, 38.716076, 29.512792
UŞAK, UŞAK MERKEZ, BAĞBAŞI KÖYÜ, 38.749245, 29.480381
UŞAK, UŞAK MERKEZ, BELKAYA KÖYÜ, 38.752741, 29.421964
UŞAK, UŞAK MERKEZ, BEYLERHAN KÖYÜ, 38.696578, 29.215450
UŞAK, UŞAK MERKEZ, BOYALI KÖYÜ, 38.683166, 28.922689
UŞAK, UŞAK MERKEZ, BOZKÖY, 38.735421, 29.538026
UŞAK, UŞAK MERKEZ, BOZKUŞ KÖYÜ, 38.688397, 29.500764
UŞAK, UŞAK MERKEZ, BUĞDAYLI KÖYÜ, 38.758635, 29.066662
UŞAK, UŞAK MERKEZ, CİĞERDEDE KÖYÜ, 38.735435, 29.375691
UŞAK, UŞAK MERKEZ, ÇAMYAZI KÖYÜ, 38.641139, 29.072213
UŞAK, UŞAK MERKEZ, ÇAMYUVA KÖYÜ, 38.789471, 29.558337
UŞAK, UŞAK MERKEZ, ÇARIK KÖYÜ, 38.674033, 29.541646
UŞAK, UŞAK MERKEZ, ÇATALBAYIR KÖYÜ, 38.661067, 28.855369
UŞAK, UŞAK MERKEZ, ÇEVRE KÖYÜ, 38.689144, 29.437001
UŞAK, UŞAK MERKEZ, ÇINARCIK KÖYÜ, 38.680624, 29.287189
UŞAK, UŞAK MERKEZ, ÇUKURAĞIL KÖYÜ, 38.601526, 29.236003
UŞAK, UŞAK MERKEZ, DAĞDEMİRLER KÖYÜ, 38.755794, 29.456576
UŞAK, UŞAK MERKEZ, DAĞYENİCE KÖYÜ, 38.745165, 29.464948
UŞAK, UŞAK MERKEZ, DEMİRÖREN KÖYÜ, 38.551734, 29.342687
UŞAK, UŞAK MERKEZ, DERBENT KÖYÜ, 38.780317, 29.209153
UŞAK, UŞAK MERKEZ, DIŞKAYA KÖYÜ, 38.598015, 28.856609
UŞAK, UŞAK MERKEZ, EĞLENCE KÖYÜ, 38.840601, 29.423536
UŞAK, UŞAK MERKEZ, ELMACIK KÖYÜ, 38.586869, 29.388573
UŞAK, UŞAK MERKEZ, EMİRFAKI KÖYÜ, 38.744806, 29.202307
UŞAK, UŞAK MERKEZ, ESKİGÜNEY KÖYÜ, 38.856989, 29.382977
UŞAK, UŞAK MERKEZ, ESKİSARAY KÖYÜ, 38.642146, 29.237036
UŞAK, UŞAK MERKEZ, EYNİHAN KÖYÜ, 38.784726, 29.260042
UŞAK, UŞAK MERKEZ, FAKILI KÖYÜ, 38.609153, 29.044752
UŞAK, UŞAK MERKEZ, GÖĞEM KÖYÜ, 38.704779, 29.551474
UŞAK, UŞAK MERKEZ, GÖKÇEDAL KÖYÜ, 38.785485, 29.325907
UŞAK, UŞAK MERKEZ, GÖKÇETEPE KÖYÜ, 38.709559, 29.175915
UŞAK, UŞAK MERKEZ, GÜCER KÖYÜ, 38.699725, 29.476446
UŞAK, UŞAK MERKEZ, GÜNELİ KÖYÜ, 38.677561, 29.083218
UŞAK, UŞAK MERKEZ, GÜRE KÖYÜ, ---, ---
UŞAK, UŞAK MERKEZ, HACIKADEM KÖYÜ, 38.683504, 29.354024
UŞAK, UŞAK MERKEZ, HALİLEFENDİÇİFTLİĞİ KÖYÜ, 38.771977, 29.149621
UŞAK, UŞAK MERKEZ, HİSAR KÖYÜ, ---, ---
UŞAK, UŞAK MERKEZ, HOCALAR KÖYÜ, 38.584944, 29.441394
UŞAK, UŞAK MERKEZ, İKİSARAY KÖYÜ, 38.675329, 29.478306
UŞAK, UŞAK MERKEZ, İLYASLI KÖYÜ, 38.607588, 29.200331
UŞAK, UŞAK MERKEZ, KABAKLAR KÖYÜ, 38.648374, 29.559783
UŞAK, UŞAK MERKEZ, KALFA KÖYÜ, 38.667625, 29.459720
UŞAK, UŞAK MERKEZ, KAPANCIK KÖYÜ, 38.833069, 29.188186
UŞAK, UŞAK MERKEZ, KARAAĞAÇ KÖYÜ, 38.658792, 29.327973
UŞAK, UŞAK MERKEZ, KARABEYLİ KÖYÜ, 38.772870, 29.277380
UŞAK, UŞAK MERKEZ, KARACAHİSAR KÖYÜ, ---, ---
UŞAK, UŞAK MERKEZ, KARAHASAN KÖYÜ, 38.559549, 29.366708
UŞAK, UŞAK MERKEZ, KARAKÖSE KÖYÜ, 38.735512, 29.121989
UŞAK, UŞAK MERKEZ, KARAKUYU KÖYÜ, 38.759247, 29.111676
UŞAK, UŞAK MERKEZ, KARLIK KÖYÜ, 38.686313, 29.583993
UŞAK, UŞAK MERKEZ, KAŞBELEN KÖYÜ, 38.689031, 29.333174
UŞAK, UŞAK MERKEZ, KAYAĞIL KÖYÜ, 38.634065, 29.291097
UŞAK, UŞAK MERKEZ, KEDİYÜNÜ KÖYÜ, 38.655355, 29.503378
UŞAK, UŞAK MERKEZ, KILCAN KÖYÜ, 38.697029, 29.456719
UŞAK, UŞAK MERKEZ, KIRKA KÖYÜ, 38.637644, 29.593641
UŞAK, UŞAK MERKEZ, KISIK KÖYÜ, 38.618724, 28.922374
UŞAK, UŞAK MERKEZ, KOYUNBEYLİ KÖYÜ, 38.577117, 29.484846
UŞAK, UŞAK MERKEZ, KÖPRÜBAŞI KÖYÜ, 38.693234, 29.152900
UŞAK, UŞAK MERKEZ, KUYUCAK KÖYÜ, 38.655552, 29.387010
UŞAK, UŞAK MERKEZ, MESUDİYE KÖYÜ, 38.703927, 29.516790
UŞAK, UŞAK MERKEZ, MOLLAMUSA KÖYÜ, 38.712522, 29.074908
UŞAK, UŞAK MERKEZ, MUHARREMŞAH KÖYÜ, 38.605227, 29.521506
UŞAK, UŞAK MERKEZ, ORMANDAMI KÖYÜ, 38.744468, 29.079750
UŞAK, UŞAK MERKEZ, ORTABAĞ KÖYÜ, 38.638342, 28.867757
UŞAK, UŞAK MERKEZ, ORTAKÖY, 38.686489, 29.547548
UŞAK, UŞAK MERKEZ, OVADEMİRLER KÖYÜ, 38.630944, 29.392292
UŞAK, UŞAK MERKEZ, ÖRENCİK KÖYÜ, 38.626532, 29.043683
UŞAK, UŞAK MERKEZ, PAÇACILAR KÖYÜ, 38.822662, 29.398212
UŞAK, UŞAK MERKEZ, SARIDERE KÖYÜ, 38.780458, 29.302137
UŞAK, UŞAK MERKEZ, SELİKLER KÖYÜ, 38.552975, 29.413897
UŞAK, UŞAK MERKEZ, SELVİLER KÖYÜ, 38.764867, 29.222097
UŞAK, UŞAK MERKEZ, SELVİOĞLU KÖYÜ, 38.734302, 29.284162
UŞAK, UŞAK MERKEZ, SİRGE KÖYÜ, ---, ---
UŞAK, UŞAK MERKEZ, SORKUN KÖYÜ, 38.733915, 29.407734
UŞAK, UŞAK MERKEZ, SUSUZÖREN KÖYÜ, 38.531069, 29.440334
UŞAK, UŞAK MERKEZ, ŞÜKRANİYE KÖYÜ, 38.486036, 29.432240
UŞAK, UŞAK MERKEZ, TAŞKONAK KÖYÜ, 38.655848, 28.962071
UŞAK, UŞAK MERKEZ, ULUCAK KÖYÜ, 38.645155, 28.934295
UŞAK, UŞAK MERKEZ, ÜÇKUYULAR KÖYÜ, 38.785562, 29.169878
UŞAK, UŞAK MERKEZ, ÜRÜN KÖYÜ, 38.682673, 29.273140
UŞAK, UŞAK MERKEZ, YAPAĞILAR KÖYÜ, 38.608004, 29.524354
UŞAK, UŞAK MERKEZ, YAŞAMIŞLAR KÖYÜ, 38.763003, 29.458157
UŞAK, UŞAK MERKEZ, YAVİ KÖYÜ, 38.596986, 29.420499
UŞAK, UŞAK MERKEZ, YENİKÖY, 38.716526, 29.021144
UŞAK, UŞAK MERKEZ, YENİŞEHİR KÖYÜ, 38.658081, 29.013904
UŞAK, UŞAK MERKEZ, YEŞİLDERE KÖYÜ, 38.588766, 29.305668
UŞAK, UŞAK MERKEZ, YONCALI KÖYÜ, 38.494141, 29.465837
UŞAK, UŞAK MERKEZ, ZAHMAN KÖYÜ, 38.813196, 29.159287
VAN, BAHÇESARAY, AKYAYLA MAH., 38.020624, 42.744015
VAN, BAHÇESARAY, ALTINDERE MAH., 38.079193, 42.897393
VAN, BAHÇESARAY, ALTINTAS MAH., 38.049783, 42.718737
VAN, BAHÇESARAY, BAĞCILAR MAH., 38.049485, 42.783990
VAN, BAHÇESARAY, CEVİZLİBELEN MAH., 38.071865, 42.820713
VAN, BAHÇESARAY, ÇATBAYIR MAH., 38.148519, 42.729031
VAN, BAHÇESARAY, ÇİÇEKLİ MAH., 38.106540, 42.691374
VAN, BAHÇESARAY, ÇÖMLEKÇİ MAH., 38.072894, 42.745399
VAN, BAHÇESARAY, DOĞANYAYLA MAH., 38.105851, 42.721216
VAN, BAHÇESARAY, ELMAYAKA MAH., 38.098291, 42.781664
VAN, BAHÇESARAY, GÜNEYYAMAÇ MAH., 38.033223, 42.786281
VAN, BAHÇESARAY, İSLAM MAH., 38.124290, 42.807257
VAN, BAHÇESARAY, KARTAL MAH., 38.047133, 42.757346
VAN, BAHÇESARAY, KAŞIKÇILAR MAH., 38.049399, 42.853196
VAN, BAHÇESARAY, PAŞAKÖY MAH., 38.063996, 42.778367
VAN, BAHÇESARAY, ŞİŞLİ MAH., 38.102217, 42.756142
VAN, BAHÇESARAY, ULUBEYLİ MAH., 38.107093, 42.707193
VAN, BAHÇESARAY, ÜNLÜCE MAH., 38.103197, 42.851400
VAN, BAHÇESARAY, YAŞLIKAVAK MAH., 38.028839, 42.784673
VAN, BAHÇESARAY, YAYLAKONAK MAH., 38.060693, 42.717596
VAN, BAŞKALE, AÇIKAĞIL MAH., 37.995200, 44.147399
VAN, BAŞKALE, AKÇALI MAH., 38.047595, 44.014898
VAN, BAŞKALE, ALBAYRAK MAH., 38.144696, 44.207595
VAN, BAŞKALE, AŞAĞIKÜME MAH., 37.932451, 44.052959
VAN, BAŞKALE, AŞALAN MAH., 38.063094, 44.100193
VAN, BAŞKALE, ATLILAR MAH., 38.094394, 44.167899
VAN, BAŞKALE, AYDEMİR MAH., 37.871101, 43.813738
VAN, BAŞKALE, AZIKLI MAH., 38.012800, 44.109598
VAN, BAŞKALE, BARIŞ MAH., 38.021093, 43.984598
VAN, BAŞKALE, BELENCİK MAH., 37.888495, 44.022497
VAN, BAŞKALE, BEŞOCAK MAH., 37.833699, 43.965095
VAN, BAŞKALE, BİLGEÇ MAH., 38.241893, 44.296196
VAN, BAŞKALE, BÖĞRÜPEK MAH., 38.320894, 44.440699
VAN, BAŞKALE, BÖLEKLİ MAH., 38.104694, 44.206194
VAN, BAŞKALE, BÜKLÜMDERE MAH., 38.172699, 44.121896
VAN, BAŞKALE, ÇAKIRDOĞAN MAH., 37.867099, 43.889196
VAN, BAŞKALE, ÇALDIRAN MAH., 37.791794, 44.125992
VAN, BAŞKALE, DEREİÇİ MAH., 37.848467, 43.967772
VAN, BAŞKALE, DERİNGEÇİT MAH., 37.847897, 44.032801
VAN, BAŞKALE, EKECEK MAH., 37.902562, 44.032666
VAN, BAŞKALE, EREK MAH., 38.022998, 44.080996
VAN, BAŞKALE, ERKONAĞI MAH., 37.961297, 43.969398
VAN, BAŞKALE, ESENYAMAÇ MAH., 37.820196, 44.273199
VAN, BAŞKALE, EŞMEPINAR MAH., 38.306399, 44.277197
VAN, BAŞKALE, GEDİKBAŞI MAH., 38.142496, 43.995494
VAN, BAŞKALE, GELENLER MAH., 38.323597, 44.377098
VAN, BAŞKALE, GÜLEÇLER MAH., 38.074194, 44.247696
VAN, BAŞKALE, GÜROLUK MAH., 38.085697, 44.032496
VAN, BAŞKALE, GÜVENDİK MAH., 38.309096, 44.375293
VAN, BAŞKALE, HAFİZİYE MAH., 38.047787, 44.017575
VAN, BAŞKALE, HASANBEY MAH., 37.916597, 43.998692
VAN, BAŞKALE, ILICAK MAH., 37.838294, 44.133394
VAN, BAŞKALE, IŞIKLI MAH., 37.900796, 43.942898
VAN, BAŞKALE, KAŞKOL MAH., 38.359694, 44.421592
VAN, BAŞKALE, KAVURGALI MAH., 38.081096, 44.140797
VAN, BAŞKALE, KEÇİLİOBA MAH., 37.861045, 43.943661
VAN, BAŞKALE, KIZILCA MAH., 38.081898, 44.288093
VAN, BAŞKALE, KOCAKÖY MAH., 38.190000, 44.262491
VAN, BAŞKALE, KOÇDAĞI MAH., 38.008997, 44.197193
VAN, BAŞKALE, KONUKSAYAR MAH., 38.185554, 44.247723
VAN, BAŞKALE, KOVALIPINAR MAH., 37.824685, 44.049303
